Date,Franchise,City,Product,Sales,Profit
01-Dec-21,M1,Mumbai,Decaf Espresso,82,9
01-Jan-22,M1,Mumbai,Decaf Espresso,210,67
01-Feb-22,M1,Mumbai,Decaf Espresso,43,11
01-Mar-22,M1,Mumbai,Decaf Espresso,341,99
01-Apr-22,M1,Mumbai,Decaf Espresso,123,47
01-May-22,M1,Mumbai,Decaf Espresso,150,39
01-Jun-22,M1,Mumbai,Decaf Espresso,189,59
01-Jul-22,M1,Mumbai,Decaf Espresso,457,142
01-Aug-22,M1,Mumbai,Decaf Espresso,132,18
01-Sep-22,M1,Mumbai,Decaf Espresso,180,51
01-Oct-22,M1,Mumbai,Decaf Espresso,189,80
01-Nov-22,M1,Mumbai,Decaf Espresso,545,202
01-Dec-22,M1,Mumbai,Decaf Espresso,43,32
01-Jan-23,M1,Mumbai,Decaf Espresso,103,38
01-Feb-23,M1,Mumbai,Decaf Espresso,110,35
01-Mar-23,M1,Mumbai,Decaf Espresso,130,29
01-Apr-23,M1,Mumbai,Decaf Espresso,137,41
01-May-23,M1,Mumbai,Decaf Espresso,82,8
01-Jun-23,M1,Mumbai,Decaf Espresso,200,63
01-Jul-23,M1,Mumbai,Decaf Espresso,47,11
01-Aug-23,M1,Mumbai,Decaf Espresso,340,99
01-Sep-23,M1,Mumbai,Decaf Espresso,123,48
01-Oct-23,M1,Mumbai,Decaf Espresso,154,41
01-Nov-23,M1,Mumbai,Decaf Espresso,180,54
01-Dec-23,M1,Mumbai,Decaf Espresso,478,148
01-Jan-24,M1,Mumbai,Decaf Espresso,129,15
01-Feb-24,M1,Mumbai,Decaf Espresso,188,54
01-Mar-24,M1,Mumbai,Decaf Espresso,198,84
01-Apr-24,M1,Mumbai,Decaf Espresso,567,211
01-May-24,M1,Mumbai,Decaf Espresso,43,32
01-Jun-24,M1,Mumbai,Decaf Espresso,118,45
01-Jul-24,M1,Mumbai,Decaf Espresso,112,34
01-Aug-24,M1,Mumbai,Decaf Espresso,124,26
01-Sep-24,M1,Mumbai,Decaf Espresso,129,38
01-Oct-24,M1,Mumbai,Decaf Espresso,85,11
01-Nov-24,M1,Mumbai,Decaf Espresso,210,68
01-Dec-24,M1,Mumbai,Decaf Espresso,41,10
01-Jan-25,M1,Mumbai,Decaf Espresso,325,94
01-Feb-25,M1,Mumbai,Decaf Espresso,121,47
01-Mar-25,M1,Mumbai,Decaf Espresso,155,40
01-Apr-25,M1,Mumbai,Decaf Espresso,170,48
01-May-25,M1,Mumbai,Decaf Espresso,478,149
01-Jun-25,M1,Mumbai,Decaf Espresso,121,13
01-Jul-25,M1,Mumbai,Decaf Espresso,195,58
01-Aug-25,M1,Mumbai,Decaf Espresso,198,84
01-Sep-25,M1,Mumbai,Decaf Espresso,587,220
01-Oct-25,M1,Mumbai,Decaf Espresso,43,32
01-Nov-25,M1,Mumbai,Decaf Espresso,112,44
01-Dec-25,M1,Mumbai,Decaf Espresso,103,32
01-Jan-26,M1,Mumbai,Decaf Espresso,119,24
01-Feb-26,M1,Mumbai,Decaf Espresso,114,31
01-Mar-26,M1,Mumbai,Decaf Espresso,88,12
01-Apr-26,M1,Mumbai,Decaf Espresso,222,74
01-May-26,M1,Mumbai,Decaf Espresso,43,10
01-Jun-26,M1,Mumbai,Decaf Espresso,325,93
01-Jul-26,M1,Mumbai,Decaf Espresso,115,43
01-Aug-26,M1,Mumbai,Decaf Espresso,151,39
01-Sep-26,M1,Mumbai,Decaf Espresso,160,44
01-Oct-26,M1,Mumbai,Decaf Espresso,521,165
01-Nov-26,M1,Mumbai,Decaf Espresso,118,11
01-Dec-26,M1,Mumbai,Decaf Espresso,204,62
01-Jan-21,M2,Mumbai,Decaf Espresso,210,88
01-Feb-21,M2,Mumbai,Decaf Espresso,612,230
01-Mar-21,M2,Mumbai,Decaf Espresso,43,31
01-Apr-21,M2,Mumbai,Decaf Espresso,97,36
01-May-21,M2,Mumbai,Decaf Espresso,110,35
01-Jun-21,M2,Mumbai,Decaf Espresso,113,22
01-Jul-21,M2,Mumbai,Decaf Espresso,110,28
01-Aug-21,M2,Mumbai,Decaf Espresso,92,14
01-Sep-21,M2,Mumbai,Decaf Espresso,235,79
01-Oct-21,M2,Mumbai,Decaf Espresso,49,13
01-Nov-21,M2,Mumbai,Decaf Espresso,298,83
01-Dec-21,M2,Mumbai,Decaf Espresso,109,42
01-Jan-22,M2,Mumbai,Decaf Espresso,170,47
01-Feb-22,M2,Mumbai,Decaf Espresso,135,33
01-Mar-22,M2,Mumbai,Decaf Espresso,521,164
01-Apr-22,M2,Mumbai,Decaf Espresso,115,12
01-May-22,M2,Mumbai,Decaf Espresso,212,63
01-Jun-22,M2,Mumbai,Decaf Espresso,230,99
01-Jul-22,M2,Mumbai,Decaf Espresso,634,240
01-Aug-22,M2,Mumbai,Decaf Espresso,43,31
01-Sep-22,M2,Mumbai,Decaf Espresso,89,31
01-Oct-22,M2,Mumbai,Decaf Espresso,110,34
01-Nov-22,M2,Mumbai,Decaf Espresso,108,19
01-Dec-22,M2,Mumbai,Decaf Espresso,99,23
01-Jan-23,M2,Mumbai,Decaf Espresso,96,14
01-Feb-23,M2,Mumbai,Decaf Espresso,278,99
01-Mar-23,M2,Mumbai,Decaf Espresso,53,15
01-Apr-23,M2,Mumbai,Decaf Espresso,298,83
01-May-23,M2,Mumbai,Decaf Espresso,92,34
01-Jun-23,M2,Mumbai,Decaf Espresso,177,49
01-Jul-23,M2,Mumbai,Decaf Espresso,131,31
01-Aug-23,M2,Mumbai,Decaf Espresso,532,168
01-Sep-23,M2,Mumbai,Decaf Espresso,115,11
01-Oct-23,M2,Mumbai,Decaf Espresso,227,71
01-Nov-23,M2,Mumbai,Decaf Espresso,230,98
01-Dec-23,M2,Mumbai,Decaf Espresso,678,259
01-Jan-24,M2,Mumbai,Decaf Espresso,43,31
01-Feb-24,M2,Mumbai,Decaf Espresso,96,35
01-Mar-24,M2,Mumbai,Decaf Espresso,115,36
01-Apr-24,M2,Mumbai,Decaf Espresso,100,16
01-May-24,M2,Mumbai,Decaf Espresso,90,21
01-Jun-24,M2,Mumbai,Decaf Espresso,103,18
01-Jul-24,M2,Mumbai,Decaf Espresso,286,103
01-Aug-24,M2,Mumbai,Decaf Espresso,49,12
01-Sep-24,M2,Mumbai,Decaf Espresso,291,81
01-Oct-24,M2,Mumbai,Decaf Espresso,87,31
01-Nov-24,M2,Mumbai,Decaf Espresso,189,56
01-Dec-24,M2,Mumbai,Decaf Espresso,131,30
01-Jan-25,M2,Mumbai,Decaf Espresso,532,167
01-Feb-25,M2,Mumbai,Decaf Espresso,109,8
01-Mar-25,M2,Mumbai,Decaf Espresso,231,73
01-Apr-25,M2,Mumbai,Decaf Espresso,245,105
01-May-25,M2,Mumbai,Decaf Espresso,687,262
01-Jun-25,M2,Mumbai,Decaf Espresso,43,31
01-Jul-25,M2,Mumbai,Decaf Espresso,80,28
01-Aug-25,M2,Mumbai,Decaf Espresso,69,18
01-Sep-25,M2,Mumbai,Decaf Espresso,98,16
01-Oct-25,M2,Mumbai,Decaf Espresso,90,21
01-Nov-25,M2,Mumbai,Decaf Espresso,105,18
01-Dec-25,M2,Mumbai,Decaf Espresso,286,103
01-Jan-26,M2,Mumbai,Decaf Espresso,58,17
01-Feb-26,M2,Mumbai,Decaf Espresso,291,81
01-Mar-26,M2,Mumbai,Decaf Espresso,83,28
01-Apr-26,M2,Mumbai,Decaf Espresso,226,71
01-May-26,M2,Mumbai,Decaf Espresso,150,39
01-Jun-26,M2,Mumbai,Decaf Espresso,498,155
01-Jul-26,M2,Mumbai,Decaf Espresso,102,6
01-Aug-26,M2,Mumbai,Decaf Espresso,199,58
01-Sep-26,M2,Mumbai,Decaf Espresso,199,85
01-Oct-26,M2,Mumbai,Decaf Espresso,589,220
01-Nov-26,M2,Mumbai,Decaf Espresso,43,32
01-Dec-26,M2,Mumbai,Decaf Espresso,79,27
01-Jan-21,M3,Mumbai,Decaf Espresso,76,21
01-Feb-21,M3,Mumbai,Decaf Espresso,113,23
01-Mar-21,M3,Mumbai,Decaf Espresso,113,31
01-Apr-21,M3,Mumbai,Decaf Espresso,91,13
01-May-21,M3,Mumbai,Decaf Espresso,249,87
01-Jun-21,M3,Mumbai,Decaf Espresso,58,17
01-Jul-21,M3,Mumbai,Decaf Espresso,310,87
01-Aug-21,M3,Mumbai,Decaf Espresso,108,40
01-Sep-21,M3,Mumbai,Decaf Espresso,182,53
01-Oct-21,M3,Mumbai,Decaf Espresso,182,56
01-Nov-21,M3,Mumbai,Decaf Espresso,478,149
01-Dec-21,M3,Mumbai,Decaf Espresso,120,12
01-Jan-22,M3,Mumbai,Decaf Espresso,202,60
01-Feb-22,M3,Mumbai,Decaf Espresso,187,78
01-Mar-22,M3,Mumbai,Decaf Espresso,598,225
01-Apr-22,M3,Mumbai,Decaf Espresso,43,31
01-May-22,M3,Mumbai,Decaf Espresso,79,28
01-Jun-22,M3,Mumbai,Decaf Espresso,51,10
01-Jul-22,M3,Mumbai,Decaf Espresso,111,21
01-Aug-22,M3,Mumbai,Decaf Espresso,113,30
01-Sep-22,M3,Mumbai,Decaf Espresso,92,14
01-Oct-22,M3,Mumbai,Decaf Espresso,205,65
01-Nov-22,M3,Mumbai,Decaf Espresso,58,17
01-Dec-22,M3,Mumbai,Decaf Espresso,322,91
01-Jan-23,M3,Mumbai,Decaf Espresso,99,37
01-Feb-23,M3,Mumbai,Decaf Espresso,174,48
01-Mar-23,M3,Mumbai,Decaf Espresso,189,58
01-Apr-23,M3,Mumbai,Decaf Espresso,423,129
01-May-23,M3,Mumbai,Decaf Espresso,124,16
01-Jun-23,M3,Mumbai,Decaf Espresso,180,51
01-Jul-23,M3,Mumbai,Decaf Espresso,123,48
01-Aug-23,M3,Mumbai,Decaf Espresso,532,197
01-Sep-23,M3,Mumbai,Decaf Espresso,43,31
01-Oct-23,M3,Mumbai,Decaf Espresso,81,27
01-Nov-23,M3,Mumbai,Decaf Espresso,52,11
01-Dec-23,M3,Mumbai,Decaf Espresso,124,26
01-Jan-24,M3,Mumbai,Decaf Espresso,120,34
01-Feb-24,M3,Mumbai,Decaf Espresso,82,8
01-Mar-24,M3,Mumbai,Decaf Espresso,197,62
01-Apr-24,M3,Mumbai,Decaf Espresso,56,17
01-May-24,M3,Mumbai,Decaf Espresso,363,108
01-Jun-24,M3,Mumbai,Decaf Espresso,132,52
01-Jul-24,M3,Mumbai,Decaf Espresso,164,45
01-Aug-24,M3,Mumbai,Decaf Espresso,168,47
01-Sep-24,M3,Mumbai,Decaf Espresso,501,157
01-Oct-24,M3,Mumbai,Decaf Espresso,103,6
01-Nov-24,M3,Mumbai,Decaf Espresso,195,58
01-Dec-24,M3,Mumbai,Decaf Espresso,133,52
01-Jan-25,M3,Mumbai,Decaf Espresso,576,216
01-Feb-25,M3,Mumbai,Decaf Espresso,43,32
01-Mar-25,M3,Mumbai,Decaf Espresso,77,27
01-Apr-25,M3,Mumbai,Decaf Espresso,56,13
01-May-25,M3,Mumbai,Decaf Espresso,114,21
01-Jun-25,M3,Mumbai,Decaf Espresso,106,27
01-Jul-25,M3,Mumbai,Decaf Espresso,89,12
01-Aug-25,M3,Mumbai,Decaf Espresso,221,72
01-Sep-25,M3,Mumbai,Decaf Espresso,58,17
01-Oct-25,M3,Mumbai,Decaf Espresso,306,87
01-Nov-25,M3,Mumbai,Decaf Espresso,123,47
01-Dec-25,M3,Mumbai,Decaf Espresso,176,51
01-Jan-26,M3,Mumbai,Decaf Espresso,201,83
01-Feb-26,M3,Mumbai,Decaf Espresso,510,218
01-Mar-26,M3,Mumbai,Decaf Espresso,145,25
01-Apr-26,M3,Mumbai,Decaf Espresso,201,78
01-May-26,M3,Mumbai,Decaf Espresso,150,84
01-Jun-26,M3,Mumbai,Decaf Espresso,611,316
01-Jul-26,M3,Mumbai,Decaf Espresso,48,16
01-Aug-26,M3,Mumbai,Decaf Espresso,128,70
01-Sep-26,M3,Mumbai,Decaf Espresso,123,53
01-Oct-26,M3,Mumbai,Decaf Espresso,145,47
01-Nov-26,M3,Mumbai,Decaf Espresso,168,75
01-Dec-26,M3,Mumbai,Decaf Espresso,92,14
01-Jan-21,B1,Banglore,Decaf Espresso,235,104
01-Feb-21,B1,Banglore,Decaf Espresso,48,17
01-Mar-21,B1,Banglore,Decaf Espresso,382,154
01-Apr-21,B1,Banglore,Decaf Espresso,138,73
01-May-21,B1,Banglore,Decaf Espresso,168,61
01-Jun-21,B1,Banglore,Decaf Espresso,201,88
01-Jul-21,B1,Banglore,Decaf Espresso,487,211
01-Aug-21,B1,Banglore,Decaf Espresso,141,27
01-Sep-21,B1,Banglore,Decaf Espresso,192,76
01-Oct-21,B1,Banglore,Decaf Espresso,201,119
01-Nov-21,B1,Banglore,Decaf Espresso,581,300
01-Dec-21,B1,Banglore,Decaf Espresso,46,47
01-Jan-22,B1,Banglore,Decaf Espresso,110,56
01-Feb-22,B1,Banglore,Decaf Espresso,117,52
01-Mar-22,B1,Banglore,Decaf Espresso,139,43
01-Apr-22,B1,Banglore,Decaf Espresso,146,61
01-May-22,B1,Banglore,Decaf Espresso,87,12
01-Jun-22,B1,Banglore,Decaf Espresso,213,93
01-Jul-22,B1,Banglore,Decaf Espresso,50,16
01-Aug-22,B1,Banglore,Decaf Espresso,362,147
01-Sep-22,B1,Banglore,Decaf Espresso,131,71
01-Oct-22,B1,Banglore,Decaf Espresso,164,61
01-Nov-22,B1,Banglore,Decaf Espresso,192,80
01-Dec-22,B1,Banglore,Decaf Espresso,509,220
01-Jan-23,B1,Banglore,Decaf Espresso,137,22
01-Feb-23,B1,Banglore,Decaf Espresso,200,80
01-Mar-23,B1,Banglore,Decaf Espresso,211,125
01-Apr-23,B1,Banglore,Decaf Espresso,604,313
01-May-23,B1,Banglore,Decaf Espresso,46,47
01-Jun-23,B1,Banglore,Decaf Espresso,126,67
01-Jul-23,B1,Banglore,Decaf Espresso,119,50
01-Aug-23,B1,Banglore,Decaf Espresso,132,39
01-Sep-23,B1,Banglore,Decaf Espresso,137,56
01-Oct-23,B1,Banglore,Decaf Espresso,91,16
01-Nov-23,B1,Banglore,Decaf Espresso,224,101
01-Dec-23,B1,Banglore,Decaf Espresso,44,15
01-Jan-24,B1,Banglore,Decaf Espresso,346,140
01-Feb-24,B1,Banglore,Decaf Espresso,129,70
01-Mar-24,B1,Banglore,Decaf Espresso,165,59
01-Apr-24,B1,Banglore,Decaf Espresso,181,71
01-May-24,B1,Banglore,Decaf Espresso,509,221
01-Jun-24,B1,Banglore,Decaf Espresso,129,19
01-Jul-24,B1,Banglore,Decaf Espresso,208,86
01-Aug-24,B1,Banglore,Decaf Espresso,211,125
01-Sep-24,B1,Banglore,Decaf Espresso,626,326
01-Oct-24,B1,Banglore,Decaf Espresso,46,47
01-Nov-24,B1,Banglore,Decaf Espresso,119,65
01-Dec-24,B1,Banglore,Decaf Espresso,110,47
01-Jan-25,B1,Banglore,Decaf Espresso,127,36
01-Feb-25,B1,Banglore,Decaf Espresso,121,46
01-Mar-25,B1,Banglore,Decaf Espresso,94,18
01-Apr-25,B1,Banglore,Decaf Espresso,237,110
01-May-25,B1,Banglore,Decaf Espresso,46,15
01-Jun-25,B1,Banglore,Decaf Espresso,346,138
01-Jul-25,B1,Banglore,Decaf Espresso,123,64
01-Aug-25,B1,Banglore,Decaf Espresso,161,58
01-Sep-25,B1,Banglore,Decaf Espresso,159,61
01-Oct-25,B1,Banglore,Decaf Espresso,516,228
01-Nov-25,B1,Banglore,Decaf Espresso,117,15
01-Dec-25,B1,Banglore,Decaf Espresso,202,86
01-Jan-26,B1,Banglore,Decaf Espresso,208,121
01-Feb-26,B1,Banglore,Decaf Espresso,607,317
01-Mar-26,B1,Banglore,Decaf Espresso,43,43
01-Apr-26,B1,Banglore,Decaf Espresso,96,50
01-May-26,B1,Banglore,Decaf Espresso,109,48
01-Jun-26,B1,Banglore,Decaf Espresso,112,30
01-Jul-26,B1,Banglore,Decaf Espresso,109,39
01-Aug-26,B1,Banglore,Decaf Espresso,91,19
01-Sep-26,B1,Banglore,Decaf Espresso,233,109
01-Oct-26,B1,Banglore,Decaf Espresso,49,18
01-Nov-26,B1,Banglore,Decaf Espresso,295,115
01-Dec-26,B1,Banglore,Decaf Espresso,108,58
01-Jan-21,B2,Banglore,Decaf Espresso,168,65
01-Feb-21,B2,Banglore,Decaf Espresso,134,46
01-Mar-21,B2,Banglore,Decaf Espresso,516,226
01-Apr-21,B2,Banglore,Decaf Espresso,114,17
01-May-21,B2,Banglore,Decaf Espresso,210,87
01-Jun-21,B2,Banglore,Decaf Espresso,228,137
01-Jul-21,B2,Banglore,Decaf Espresso,628,331
01-Aug-21,B2,Banglore,Decaf Espresso,43,43
01-Sep-21,B2,Banglore,Decaf Espresso,88,43
01-Oct-21,B2,Banglore,Decaf Espresso,109,47
01-Nov-21,B2,Banglore,Decaf Espresso,107,26
01-Dec-21,B2,Banglore,Decaf Espresso,98,32
01-Jan-22,B2,Banglore,Decaf Espresso,95,19
01-Feb-22,B2,Banglore,Decaf Espresso,276,137
01-Mar-22,B2,Banglore,Decaf Espresso,53,21
01-Apr-22,B2,Banglore,Decaf Espresso,295,115
01-May-22,B2,Banglore,Decaf Espresso,91,47
01-Jun-22,B2,Banglore,Decaf Espresso,175,68
01-Jul-22,B2,Banglore,Decaf Espresso,130,43
01-Aug-22,B2,Banglore,Decaf Espresso,527,232
01-Sep-22,B2,Banglore,Decaf Espresso,114,15
01-Oct-22,B2,Banglore,Decaf Espresso,225,98
01-Nov-22,B2,Banglore,Decaf Espresso,228,135
01-Dec-22,B2,Banglore,Decaf Espresso,672,357
01-Jan-23,B2,Banglore,Decaf Espresso,43,43
01-Feb-23,B2,Banglore,Decaf Espresso,95,48
01-Mar-23,B2,Banglore,Decaf Espresso,114,50
01-Apr-23,B2,Banglore,Decaf Espresso,99,22
01-May-23,B2,Banglore,Decaf Espresso,89,29
01-Jun-23,B2,Banglore,Decaf Espresso,102,25
01-Jul-23,B2,Banglore,Decaf Espresso,283,142
01-Aug-23,B2,Banglore,Decaf Espresso,49,17
01-Sep-23,B2,Banglore,Decaf Espresso,288,112
01-Oct-23,B2,Banglore,Decaf Espresso,86,43
01-Nov-23,B2,Banglore,Decaf Espresso,187,77
01-Dec-23,B2,Banglore,Decaf Espresso,130,41
01-Jan-24,B2,Banglore,Decaf Espresso,527,230
01-Feb-24,B2,Banglore,Decaf Espresso,108,11
01-Mar-24,B2,Banglore,Decaf Espresso,229,101
01-Apr-24,B2,Banglore,Decaf Espresso,243,145
01-May-24,B2,Banglore,Decaf Espresso,681,362
01-Jun-24,B2,Banglore,Decaf Espresso,43,43
01-Jul-24,B2,Banglore,Decaf Espresso,79,39
01-Aug-24,B2,Banglore,Decaf Espresso,68,25
01-Sep-24,B2,Banglore,Decaf Espresso,97,22
01-Oct-24,B2,Banglore,Decaf Espresso,89,29
01-Nov-24,B2,Banglore,Decaf Espresso,104,25
01-Dec-24,B2,Banglore,Decaf Espresso,283,142
01-Jan-25,B2,Banglore,Decaf Espresso,57,23
01-Feb-25,B2,Banglore,Decaf Espresso,288,112
01-Mar-25,B2,Banglore,Decaf Espresso,82,39
01-Apr-25,B2,Banglore,Decaf Espresso,224,98
01-May-25,B2,Banglore,Decaf Espresso,160,58
01-Jun-25,B2,Banglore,Decaf Espresso,531,230
01-Jul-25,B2,Banglore,Decaf Espresso,109,9
01-Aug-25,B2,Banglore,Decaf Espresso,212,86
01-Sep-25,B2,Banglore,Decaf Espresso,212,126
01-Oct-25,B2,Banglore,Decaf Espresso,628,326
01-Nov-25,B2,Banglore,Decaf Espresso,46,47
01-Dec-25,B2,Banglore,Decaf Espresso,84,40
01-Jan-26,B2,Banglore,Decaf Espresso,81,31
01-Feb-26,B2,Banglore,Decaf Espresso,120,34
01-Mar-26,B2,Banglore,Decaf Espresso,120,46
01-Apr-26,B2,Banglore,Decaf Espresso,97,19
01-May-26,B2,Banglore,Decaf Espresso,265,129
01-Jun-26,B2,Banglore,Decaf Espresso,62,25
01-Jul-26,B2,Banglore,Decaf Espresso,330,129
01-Aug-26,B2,Banglore,Decaf Espresso,115,59
01-Sep-26,B2,Banglore,Decaf Espresso,194,79
01-Oct-26,B2,Banglore,Decaf Espresso,194,83
01-Nov-26,B2,Banglore,Decaf Espresso,509,221
01-Dec-26,B2,Banglore,Decaf Espresso,128,18
01-Jan-21,H1,Hyderabad,Decaf Espresso,215,89
01-Feb-21,H1,Hyderabad,Decaf Espresso,199,116
01-Mar-21,H1,Hyderabad,Decaf Espresso,637,334
01-Apr-21,H1,Hyderabad,Decaf Espresso,46,46
01-May-21,H1,Hyderabad,Decaf Espresso,84,42
01-Jun-21,H1,Hyderabad,Decaf Espresso,54,15
01-Jul-21,H1,Hyderabad,Decaf Espresso,118,31
01-Aug-21,H1,Hyderabad,Decaf Espresso,120,45
01-Sep-21,H1,Hyderabad,Decaf Espresso,98,21
01-Oct-21,H1,Hyderabad,Decaf Espresso,218,96
01-Nov-21,H1,Hyderabad,Decaf Espresso,62,25
01-Dec-21,H1,Hyderabad,Decaf Espresso,343,135
01-Jan-22,H1,Hyderabad,Decaf Espresso,106,55
01-Feb-22,H1,Hyderabad,Decaf Espresso,185,71
01-Mar-22,H1,Hyderabad,Decaf Espresso,201,86
01-Apr-22,H1,Hyderabad,Decaf Espresso,451,191
01-May-22,H1,Hyderabad,Decaf Espresso,132,24
01-Jun-22,H1,Hyderabad,Decaf Espresso,192,76
01-Jul-22,H1,Hyderabad,Decaf Espresso,131,71
01-Aug-22,H1,Hyderabad,Decaf Espresso,567,292
01-Sep-22,H1,Hyderabad,Decaf Espresso,46,46
01-Oct-22,H1,Hyderabad,Decaf Espresso,86,40
01-Nov-22,H1,Hyderabad,Decaf Espresso,55,16
01-Dec-22,H1,Hyderabad,Decaf Espresso,132,39
01-Jan-23,H1,Hyderabad,Decaf Espresso,128,50
01-Feb-23,H1,Hyderabad,Decaf Espresso,87,12
01-Mar-23,H1,Hyderabad,Decaf Espresso,210,92
01-Apr-23,H1,Hyderabad,Decaf Espresso,60,25
01-May-23,H1,Hyderabad,Decaf Espresso,387,160
01-Jun-23,H1,Hyderabad,Decaf Espresso,141,77
01-Jul-23,H1,Hyderabad,Decaf Espresso,175,67
01-Aug-23,H1,Hyderabad,Decaf Espresso,179,70
01-Sep-23,H1,Hyderabad,Decaf Espresso,534,233
01-Oct-23,H1,Hyderabad,Decaf Espresso,110,9
01-Nov-23,H1,Hyderabad,Decaf Espresso,208,86
01-Dec-23,H1,Hyderabad,Decaf Espresso,142,77
01-Jan-24,H1,Hyderabad,Decaf Espresso,614,321
01-Feb-24,H1,Hyderabad,Decaf Espresso,46,47
01-Mar-24,H1,Hyderabad,Decaf Espresso,82,40
01-Apr-24,H1,Hyderabad,Decaf Espresso,60,19
01-May-24,H1,Hyderabad,Decaf Espresso,121,31
01-Jun-24,H1,Hyderabad,Decaf Espresso,113,40
01-Jul-24,H1,Hyderabad,Decaf Espresso,95,18
01-Aug-24,H1,Hyderabad,Decaf Espresso,236,107
01-Sep-24,H1,Hyderabad,Decaf Espresso,62,25
01-Oct-24,H1,Hyderabad,Decaf Espresso,326,129
01-Nov-24,H1,Hyderabad,Decaf Espresso,131,70
01-Dec-24,H1,Hyderabad,Decaf Espresso,188,76
01-Jan-25,H1,Hyderabad,Decaf Espresso,42,13
01-Feb-25,H1,Hyderabad,Decaf Espresso,147,49
01-Mar-25,H1,Hyderabad,Decaf Espresso,246,126
01-Apr-25,H1,Hyderabad,Decaf Espresso,129,19
01-May-25,H1,Hyderabad,Decaf Espresso,142,79
01-Jun-25,H1,Hyderabad,Decaf Espresso,614,321
01-Jul-25,H1,Hyderabad,Decaf Espresso,326,129
01-Aug-25,H1,Hyderabad,Decaf Espresso,266,31
01-Sep-25,H1,Hyderabad,Decaf Espresso,106,-30
01-Oct-25,H1,Hyderabad,Decaf Espresso,70,-332
01-Nov-25,H1,Hyderabad,Decaf Espresso,322,197
01-Dec-25,H1,Hyderabad,Decaf Espresso,343,46
01-Jan-26,H1,Hyderabad,Decaf Espresso,62,25
01-Feb-26,H1,Hyderabad,Decaf Espresso,131,71
01-Mar-26,H1,Hyderabad,Decaf Espresso,188,74
01-Apr-26,H1,Hyderabad,Decaf Espresso,140,-3
01-May-26,H1,Hyderabad,Decaf Espresso,126,-6
01-Jun-26,H1,Hyderabad,Decaf Espresso,114,46
01-Jul-26,H1,Hyderabad,Decaf Espresso,126,-7
01-Aug-26,H1,Hyderabad,Decaf Espresso,78,36
01-Sep-26,H1,Hyderabad,Decaf Espresso,44,15
01-Oct-26,H1,Hyderabad,Decaf Espresso,135,42
01-Nov-26,H1,Hyderabad,Decaf Espresso,228,114
01-Dec-26,H1,Hyderabad,Decaf Espresso,155,34
01-Jan-21,M1,Mumbai,Decaf Irish Cream,234,101
01-Feb-21,M1,Mumbai,Decaf Irish Cream,234,87
01-Mar-21,M1,Mumbai,Decaf Irish Cream,150,0
01-Apr-21,M1,Mumbai,Decaf Irish Cream,200,67
01-May-21,M1,Mumbai,Decaf Irish Cream,190,68
01-Jun-21,M1,Mumbai,Decaf Irish Cream,118,-117
01-Jul-21,M1,Mumbai,Decaf Irish Cream,54,12
01-Aug-21,M1,Mumbai,Decaf Irish Cream,170,47
01-Sep-21,M1,Mumbai,Decaf Irish Cream,180,51
01-Oct-21,M1,Mumbai,Decaf Irish Cream,81,28
01-Nov-21,M1,Mumbai,Decaf Irish Cream,99,-39
01-Dec-21,M1,Mumbai,Decaf Irish Cream,80,28
01-Jan-22,M1,Mumbai,Decaf Irish Cream,62,4
01-Feb-22,M1,Mumbai,Decaf Irish Cream,140,42
01-Mar-22,M1,Mumbai,Decaf Irish Cream,190,39
01-Apr-22,M1,Mumbai,Decaf Irish Cream,190,9
01-May-22,M1,Mumbai,Decaf Irish Cream,232,99
01-Jun-22,M1,Mumbai,Decaf Irish Cream,254,95
01-Jul-22,M1,Mumbai,Decaf Irish Cream,129,-3
01-Aug-22,M1,Mumbai,Decaf Irish Cream,206,71
01-Sep-22,M1,Mumbai,Decaf Irish Cream,190,68
01-Oct-22,M1,Mumbai,Decaf Irish Cream,122,-117
01-Nov-22,M1,Mumbai,Decaf Irish Cream,54,12
01-Dec-22,M1,Mumbai,Decaf Irish Cream,165,46
01-Jan-23,M1,Mumbai,Decaf Irish Cream,180,50
01-Feb-23,M1,Mumbai,Decaf Irish Cream,115,44
01-Mar-23,M1,Mumbai,Decaf Irish Cream,102,-31
01-Apr-23,M1,Mumbai,Decaf Irish Cream,80,29
01-May-23,M1,Mumbai,Decaf Irish Cream,63,6
01-Jun-23,M1,Mumbai,Decaf Irish Cream,128,38
01-Jul-23,M1,Mumbai,Decaf Irish Cream,193,41
01-Aug-23,M1,Mumbai,Decaf Irish Cream,220,15
01-Sep-23,M1,Mumbai,Decaf Irish Cream,234,101
01-Oct-23,M1,Mumbai,Decaf Irish Cream,267,102
01-Nov-23,M1,Mumbai,Decaf Irish Cream,125,-4
01-Dec-23,M1,Mumbai,Decaf Irish Cream,214,74
01-Jan-24,M1,Mumbai,Decaf Irish Cream,193,70
01-Feb-24,M1,Mumbai,Decaf Irish Cream,127,-121
01-Mar-24,M1,Mumbai,Decaf Irish Cream,54,12
01-Apr-24,M1,Mumbai,Decaf Irish Cream,163,45
01-May-24,M1,Mumbai,Decaf Irish Cream,188,55
01-Jun-24,M1,Mumbai,Decaf Irish Cream,121,47
01-Jul-24,M1,Mumbai,Decaf Irish Cream,106,-33
01-Aug-24,M1,Mumbai,Decaf Irish Cream,79,27
01-Sep-24,M1,Mumbai,Decaf Irish Cream,63,6
01-Oct-24,M1,Mumbai,Decaf Irish Cream,121,34
